plot_id,group,species,abundance,elevation,soil_moisture,soil_depth (cm),conifer proportion (%),slope,proportion of visible sky,pH,water_holding_capacity (%),organic_matter_content (%),NO3,NH4,Ca,K,P,Al
E4T2N2,Random,Claytonia,0,983.3899536,7.25,9,100,19,17,4.24,0.73549884,0.960199005,33.0146015,34.35492203,130.3287353,116.5559021,4.307480252,15.70333709
E4T2N2,Random,Erythronium,0,983.3899536,7.25,9,100,19,17,4.24,0.73549884,0.960199005,33.0146015,34.35492203,130.3287353,116.5559021,4.307480252,15.70333709
E4T2N2,Random,Dicentra,0,983.3899536,7.25,9,100,19,17,4.24,0.73549884,0.960199005,33.0146015,34.35492203,130.3287353,116.5559021,4.307480252,15.70333709
E4T2N2,Random,Trillium,0,983.3899536,7.25,9,100,19,17,4.24,0.73549884,0.960199005,33.0146015,34.35492203,130.3287353,116.5559021,4.307480252,15.70333709
E4T2N2,Random,Veratrum,0,983.3899536,7.25,9,100,19,17,4.24,0.73549884,0.960199005,33.0146015,34.35492203,130.3287353,116.5559021,4.307480252,15.70333709
E4T2N3,Random,Claytonia,0,1002.099976,6.5,9.875,100,30,17.43,4.38,0.761061947,0.953927492,24.48260603,29.10834826,114.3461888,136.0786748,3.894510347,15.44280776
E4T2N3,Random,Erythronium,0,1002.099976,6.5,9.875,100,30,17.43,4.38,0.761061947,0.953927492,24.48260603,29.10834826,114.3461888,136.0786748,3.894510347,15.44280776
E4T2N3,Random,Dicentra,0,1002.099976,6.5,9.875,100,30,17.43,4.38,0.761061947,0.953927492,24.48260603,29.10834826,114.3461888,136.0786748,3.894510347,15.44280776
E4T2N3,Random,Trillium,0,1002.099976,6.5,9.875,100,30,17.43,4.38,0.761061947,0.953927492,24.48260603,29.10834826,114.3461888,136.0786748,3.894510347,15.44280776
E4T2N3,Random,Veratrum,0,1002.099976,6.5,9.875,100,30,17.43,4.38,0.761061947,0.953927492,24.48260603,29.10834826,114.3461888,136.0786748,3.894510347,15.44280776
E4T2N4,Random,Claytonia,0,1018.369995,19,8.25,100,25,44.41,3.56,0.599620493,0.43299373,161.1,45.3,222.8,207.3,13.57,14.42
E4T2N4,Random,Erythronium,0,1018.369995,19,8.25,100,25,44.41,3.56,0.599620493,0.43299373,161.1,45.3,222.8,207.3,13.57,14.42
E4T2N4,Random,Dicentra,0,1018.369995,19,8.25,100,25,44.41,3.56,0.599620493,0.43299373,161.1,45.3,222.8,207.3,13.57,14.42
E4T2N4,Random,Trillium,0,1018.369995,19,8.25,100,25,44.41,3.56,0.599620493,0.43299373,161.1,45.3,222.8,207.3,13.57,14.42
E4T2N4,Random,Veratrum,0,1018.369995,19,8.25,100,25,44.41,3.56,0.599620493,0.43299373,161.1,45.3,222.8,207.3,13.57,14.42
E4T2N5,Random,Claytonia,0,1016.359985,15,7,100,40,19.57,4.5,0.63986014,0.522981366,7.4,197.1,54,202.8,13.31,3.07
E4T2N5,Random,Erythronium,0,1016.359985,15,7,100,40,19.57,4.5,0.63986014,0.522981366,7.4,197.1,54,202.8,13.31,3.07
E4T2N5,Random,Dicentra,0,1016.359985,15,7,100,40,19.57,4.5,0.63986014,0.522981366,7.4,197.1,54,202.8,13.31,3.07
E4T2N5,Random,Trillium,0,1016.359985,15,7,100,40,19.57,4.5,0.63986014,0.522981366,7.4,197.1,54,202.8,13.31,3.07
E4T2N5,Random,Veratrum,0,1016.359985,15,7,100,40,19.57,4.5,0.63986014,0.522981366,7.4,197.1,54,202.8,13.31,3.07
E4T3N1,Random,Claytonia,0,1013.539978,87.25,10.125,90,20,69.61,4.23,0.664634146,0.847969265,56.37706303,23.85381031,173.7485965,114.0957951,3.214399014,21.58719379
E4T3N1,Random,Erythronium,0,1013.539978,87.25,10.125,90,20,69.61,4.23,0.664634146,0.847969265,56.37706303,23.85381031,173.7485965,114.0957951,3.214399014,21.58719379
E4T3N1,Random,Dicentra,0,1013.539978,87.25,10.125,90,20,69.61,4.23,0.664634146,0.847969265,56.37706303,23.85381031,173.7485965,114.0957951,3.214399014,21.58719379
E4T3N1,Random,Trillium,0,1013.539978,87.25,10.125,90,20,69.61,4.23,0.664634146,0.847969265,56.37706303,23.85381031,173.7485965,114.0957951,3.214399014,21.58719379
E4T3N1,Random,Veratrum,64,1013.539978,87.25,10.125,90,20,69.61,4.23,0.664634146,0.847969265,56.37706303,23.85381031,173.7485965,114.0957951,3.214399014,21.58719379
E4T3N2,Random,Claytonia,0,986.4299927,16.75,10.575,85,29,59.95,3.86,0.501718213,0.428,41.7,20.8,135.2,60.5,6.03,13.8
E4T3N2,Random,Erythronium,0,986.4299927,16.75,10.575,85,29,59.95,3.86,0.501718213,0.428,41.7,20.8,135.2,60.5,6.03,13.8
E4T3N2,Random,Dicentra,0,986.4299927,16.75,10.575,85,29,59.95,3.86,0.501718213,0.428,41.7,20.8,135.2,60.5,6.03,13.8
E4T3N2,Random,Trillium,0,986.4299927,16.75,10.575,85,29,59.95,3.86,0.501718213,0.428,41.7,20.8,135.2,60.5,6.03,13.8
E4T3N2,Random,Veratrum,0,986.4299927,16.75,10.575,85,29,59.95,3.86,0.501718213,0.428,41.7,20.8,135.2,60.5,6.03,13.8
E4T3N3,Random,Claytonia,0,986.9599609,13.25,9.25,100,30,17.02,4.49,0.681025641,0.51836083,3,12.4,93.5,95.7,0.28,21.62
E4T3N3,Random,Erythronium,0,986.9599609,13.25,9.25,100,30,17.02,4.49,0.681025641,0.51836083,3,12.4,93.5,95.7,0.28,21.62
E4T3N3,Random,Dicentra,0,986.9599609,13.25,9.25,100,30,17.02,4.49,0.681025641,0.51836083,3,12.4,93.5,95.7,0.28,21.62
E4T3N3,Random,Trillium,0,986.9599609,13.25,9.25,100,30,17.02,4.49,0.681025641,0.51836083,3,12.4,93.5,95.7,0.28,21.62
E4T3N3,Random,Veratrum,0,986.9599609,13.25,9.25,100,30,17.02,4.49,0.681025641,0.51836083,3,12.4,93.5,95.7,0.28,21.62
E4T3N4,Random,Claytonia,0,964.3099976,22,8.25,95,14,18.52,4.6,0.690376569,0.913598798,52.19521712,24.95640152,149.3454525,113.5902657,2.419206031,18.77384089
E4T3N4,Random,Erythronium,0,964.3099976,22,8.25,95,14,18.52,4.6,0.690376569,0.913598798,52.19521712,24.95640152,149.3454525,113.5902657,2.419206031,18.77384089
E4T3N4,Random,Dicentra,0,964.3099976,22,8.25,95,14,18.52,4.6,0.690376569,0.913598798,52.19521712,24.95640152,149.3454525,113.5902657,2.419206031,18.77384089
E4T3N4,Random,Trillium,0,964.3099976,22,8.25,95,14,18.52,4.6,0.690376569,0.913598798,52.19521712,24.95640152,149.3454525,113.5902657,2.419206031,18.77384089
E4T3N4,Random,Veratrum,0,964.3099976,22,8.25,95,14,18.52,4.6,0.690376569,0.913598798,52.19521712,24.95640152,149.3454525,113.5902657,2.419206031,18.77384089
E4T3N5,Random,Claytonia,0,1042.049927,23,12.875,100,5,18.47,4.1,0.628742515,0.851098901,56.64396812,31.60947514,159.763729,158.1314109,6.156134549,19.77586424
E4T3N5,Random,Erythronium,0,1042.049927,23,12.875,100,5,18.47,4.1,0.628742515,0.851098901,56.64396812,31.60947514,159.763729,158.1314109,6.156134549,19.77586424
E4T3N5,Random,Dicentra,0,1042.049927,23,12.875,100,5,18.47,4.1,0.628742515,0.851098901,56.64396812,31.60947514,159.763729,158.1314109,6.156134549,19.77586424
E4T3N5,Random,Trillium,0,1042.049927,23,12.875,100,5,18.47,4.1,0.628742515,0.851098901,56.64396812,31.60947514,159.763729,158.1314109,6.156134549,19.77586424
E4T3N5,Random,Veratrum,0,1042.049927,23,12.875,100,5,18.47,4.1,0.628742515,0.851098901,56.64396812,31.60947514,159.763729,158.1314109,6.156134549,19.77586424
E4T4N1,Random,Claytonia,0,966.6199951,33.25,2.125,98,41,23.86,4.28,0.621010638,0.854819977,13.1,17.2,138.8,101.3,0.73,27.96
E4T4N1,Random,Erythronium,0,966.6199951,33.25,2.125,98,41,23.86,4.28,0.621010638,0.854819977,13.1,17.2,138.8,101.3,0.73,27.96
E4T4N1,Random,Dicentra,0,966.6199951,33.25,2.125,98,41,23.86,4.28,0.621010638,0.854819977,13.1,17.2,138.8,101.3,0.73,27.96
E4T4N1,Random,Trillium,0,966.6199951,33.25,2.125,98,41,23.86,4.28,0.621010638,0.854819977,13.1,17.2,138.8,101.3,0.73,27.96
E4T4N1,Random,Veratrum,0,966.6199951,33.25,2.125,98,41,23.86,4.28,0.621010638,0.854819977,13.1,17.2,138.8,101.3,0.73,27.96
E4T4N2,Random,Claytonia,0,973.6599731,33,2.125,98,41,16.76,4.44,0.570143885,0.543944917,23.86820306,27.17448214,113.3828061,126.2133706,3.078636,19.56585286
E4T4N2,Random,Erythronium,0,973.6599731,33,2.125,98,41,16.76,4.44,0.570143885,0.543944917,23.86820306,27.17448214,113.3828061,126.2133706,3.078636,19.56585286
E4T4N2,Random,Dicentra,0,973.6599731,33,2.125,98,41,16.76,4.44,0.570143885,0.543944917,23.86820306,27.17448214,113.3828061,126.2133706,3.078636,19.56585286
E4T4N2,Random,Trillium,0,973.6599731,33,2.125,98,41,16.76,4.44,0.570143885,0.543944917,23.86820306,27.17448214,113.3828061,126.2133706,3.078636,19.56585286
E4T4N2,Random,Veratrum,0,973.6599731,33,2.125,98,41,16.76,4.44,0.570143885,0.543944917,23.86820306,27.17448214,113.3828061,126.2133706,3.078636,19.56585286
E4T4N3,Random,Claytonia,0,995.2299805,18.75,13.375,80,26,38.33,4.28,0.68,0.473288815,33.25406892,22.53253097,137.8400715,163.0811924,3.20316944,17.77144215
E4T4N3,Random,Erythronium,0,995.2299805,18.75,13.375,80,26,38.33,4.28,0.68,0.473288815,33.25406892,22.53253097,137.8400715,163.0811924,3.20316944,17.77144215
E4T4N3,Random,Dicentra,0,995.2299805,18.75,13.375,80,26,38.33,4.28,0.68,0.473288815,33.25406892,22.53253097,137.8400715,163.0811924,3.20316944,17.77144215
E4T4N3,Random,Trillium,0,995.2299805,18.75,13.375,80,26,38.33,4.28,0.68,0.473288815,33.25406892,22.53253097,137.8400715,163.0811924,3.20316944,17.77144215
E4T4N3,Random,Veratrum,0,995.2299805,18.75,13.375,80,26,38.33,4.28,0.68,0.473288815,33.25406892,22.53253097,137.8400715,163.0811924,3.20316944,17.77144215
E4T4N4,Random,Claytonia,0,1040.609985,11,17.375,100,23,32.56,4.44,0.726582278,0.69640537,72.6,24.5,58.9,100.5,13.4,13.72
E4T4N4,Random,Erythronium,9,1040.609985,11,17.375,100,23,32.56,4.44,0.726582278,0.69640537,72.6,24.5,58.9,100.5,13.4,13.72
E4T4N4,Random,Dicentra,0,1040.609985,11,17.375,100,23,32.56,4.44,0.726582278,0.69640537,72.6,24.5,58.9,100.5,13.4,13.72
E4T4N4,Random,Trillium,0,1040.609985,11,17.375,100,23,32.56,4.44,0.726582278,0.69640537,72.6,24.5,58.9,100.5,13.4,13.72
E4T4N4,Random,Veratrum,0,1040.609985,11,17.375,100,23,32.56,4.44,0.726582278,0.69640537,72.6,24.5,58.9,100.5,13.4,13.72
E4T4N5,Random,Claytonia,0,963.1699829,40.75,3.25,100,33,20.56,4.39,0.677263969,0.835097002,32.29563251,22.54410572,132.6881897,141.0020513,2.582840332,22.36861026
E4T4N5,Random,Erythronium,0,963.1699829,40.75,3.25,100,33,20.56,4.39,0.677263969,0.835097002,32.29563251,22.54410572,132.6881897,141.0020513,2.582840332,22.36861026
E4T4N5,Random,Dicentra,0,963.1699829,40.75,3.25,100,33,20.56,4.39,0.677263969,0.835097002,32.29563251,22.54410572,132.6881897,141.0020513,2.582840332,22.36861026
E4T4N5,Random,Trillium,0,963.1699829,40.75,3.25,100,33,20.56,4.39,0.677263969,0.835097002,32.29563251,22.54410572,132.6881897,141.0020513,2.582840332,22.36861026
E4T4N5,Random,Veratrum,0,963.1699829,40.75,3.25,100,33,20.56,4.39,0.677263969,0.835097002,32.29563251,22.54410572,132.6881897,141.0020513,2.582840332,22.36861026
E4T5N1,Random,Claytonia,0,984.0899658,18,19.5,100,24,25.4,3.96,0.650219298,0.496487119,5.9,17.7,71.5,140.9,1.49,15.61
E4T5N1,Random,Erythronium,3,984.0899658,18,19.5,100,24,25.4,3.96,0.650219298,0.496487119,5.9,17.7,71.5,140.9,1.49,15.61
E4T5N1,Random,Dicentra,0,984.0899658,18,19.5,100,24,25.4,3.96,0.650219298,0.496487119,5.9,17.7,71.5,140.9,1.49,15.61
E4T5N1,Random,Trillium,0,984.0899658,18,19.5,100,24,25.4,3.96,0.650219298,0.496487119,5.9,17.7,71.5,140.9,1.49,15.61
E4T5N1,Random,Veratrum,0,984.0899658,18,19.5,100,24,25.4,3.96,0.650219298,0.496487119,5.9,17.7,71.5,140.9,1.49,15.61
E4T5N2,Random,Claytonia,0,955.7799683,12.75,6.875,100,35,40.59,4.03,0.571805007,0.771922055,130.5,27.5,304.7,492.7,19.03,15.89
E4T5N2,Random,Erythronium,0,955.7799683,12.75,6.875,100,35,40.59,4.03,0.571805007,0.771922055,130.5,27.5,304.7,492.7,19.03,15.89
E4T5N2,Random,Dicentra,0,955.7799683,12.75,6.875,100,35,40.59,4.03,0.571805007,0.771922055,130.5,27.5,304.7,492.7,19.03,15.89
E4T5N2,Random,Trillium,0,955.7799683,12.75,6.875,100,35,40.59,4.03,0.571805007,0.771922055,130.5,27.5,304.7,492.7,19.03,15.89
E4T5N2,Random,Veratrum,0,955.7799683,12.75,6.875,100,35,40.59,4.03,0.571805007,0.771922055,130.5,27.5,304.7,492.7,19.03,15.89
E4T5N3,Random,Claytonia,0,1027.299927,36.75,8.125,99,6,33.86,4.33,0.558823529,0.688195991,79.19941345,26.47556383,152.5535946,217.5330943,6.195487238,25.44487785
E4T5N3,Random,Erythronium,0,1027.299927,36.75,8.125,99,6,33.86,4.33,0.558823529,0.688195991,79.19941345,26.47556383,152.5535946,217.5330943,6.195487238,25.44487785
E4T5N3,Random,Dicentra,0,1027.299927,36.75,8.125,99,6,33.86,4.33,0.558823529,0.688195991,79.19941345,26.47556383,152.5535946,217.5330943,6.195487238,25.44487785
E4T5N3,Random,Trillium,0,1027.299927,36.75,8.125,99,6,33.86,4.33,0.558823529,0.688195991,79.19941345,26.47556383,152.5535946,217.5330943,6.195487238,25.44487785
E4T5N3,Random,Veratrum,0,1027.299927,36.75,8.125,99,6,33.86,4.33,0.558823529,0.688195991,79.19941345,26.47556383,152.5535946,217.5330943,6.195487238,25.44487785
E4T5N4,Random,Claytonia,0,966.7099609,8.75,19.125,100,33,21.62,4.24,0.497863248,0.715189873,30.13669398,23.59974736,102.2849684,208.5383662,5.948294505,17.55917392
E4T5N4,Random,Erythronium,0,966.7099609,8.75,19.125,100,33,21.62,4.24,0.497863248,0.715189873,30.13669398,23.59974736,102.2849684,208.5383662,5.948294505,17.55917392
E4T5N4,Random,Dicentra,0,966.7099609,8.75,19.125,100,33,21.62,4.24,0.497863248,0.715189873,30.13669398,23.59974736,102.2849684,208.5383662,5.948294505,17.55917392
E4T5N4,Random,Trillium,1,966.7099609,8.75,19.125,100,33,21.62,4.24,0.497863248,0.715189873,30.13669398,23.59974736,102.2849684,208.5383662,5.948294505,17.55917392
E4T5N4,Random,Veratrum,0,966.7099609,8.75,19.125,100,33,21.62,4.24,0.497863248,0.715189873,30.13669398,23.59974736,102.2849684,208.5383662,5.948294505,17.55917392
E4T5N5,Random,Claytonia,0,993.25,18.25,20.375,100,15,16.54,3.89,0.4625,0.392576282,58.2,34,69,92.2,12.77,18.84
E4T5N5,Random,Erythronium,0,993.25,18.25,20.375,100,15,16.54,3.89,0.4625,0.392576282,58.2,34,69,92.2,12.77,18.84
E4T5N5,Random,Dicentra,0,993.25,18.25,20.375,100,15,16.54,3.89,0.4625,0.392576282,58.2,34,69,92.2,12.77,18.84
E4T5N5,Random,Trillium,0,993.25,18.25,20.375,100,15,16.54,3.89,0.4625,0.392576282,58.2,34,69,92.2,12.77,18.84
E4T5N5,Random,Veratrum,0,993.25,18.25,20.375,100,15,16.54,3.89,0.4625,0.392576282,58.2,34,69,92.2,12.77,18.84
E4T6N1,Random,Claytonia,0,963.8200073,16.75,19,90,32,27.94,4.31,0.53822314,0.223765432,34.64769315,22.77416103,97.83815618,137.3626447,3.337137736,22.77601539
E4T6N1,Random,Erythronium,0,963.8200073,16.75,19,90,32,27.94,4.31,0.53822314,0.223765432,34.64769315,22.77416103,97.83815618,137.3626447,3.337137736,22.77601539
E4T6N1,Random,Dicentra,0,963.8200073,16.75,19,90,32,27.94,4.31,0.53822314,0.223765432,34.64769315,22.77416103,97.83815618,137.3626447,3.337137736,22.77601539
E4T6N1,Random,Trillium,0,963.8200073,16.75,19,90,32,27.94,4.31,0.53822314,0.223765432,34.64769315,22.77416103,97.83815618,137.3626447,3.337137736,22.77601539
E4T6N1,Random,Veratrum,0,963.8200073,16.75,19,90,32,27.94,4.31,0.53822314,0.223765432,34.64769315,22.77416103,97.83815618,137.3626447,3.337137736,22.77601539
E4T6N2,Random,Claytonia,0,1040.27002,21.5,15.125,99,14,26.11,4.19,0.547237077,0.650615302,62.98242304,24.92812494,126.9325642,152.7787888,6.881591053,19.974628
E4T6N2,Random,Erythronium,0,1040.27002,21.5,15.125,99,14,26.11,4.19,0.547237077,0.650615302,62.98242304,24.92812494,126.9325642,152.7787888,6.881591053,19.974628
E4T6N2,Random,Dicentra,0,1040.27002,21.5,15.125,99,14,26.11,4.19,0.547237077,0.650615302,62.98242304,24.92812494,126.9325642,152.7787888,6.881591053,19.974628
E4T6N2,Random,Trillium,0,1040.27002,21.5,15.125,99,14,26.11,4.19,0.547237077,0.650615302,62.98242304,24.92812494,126.9325642,152.7787888,6.881591053,19.974628
E4T6N2,Random,Veratrum,0,1040.27002,21.5,15.125,99,14,26.11,4.19,0.547237077,0.650615302,62.98242304,24.92812494,126.9325642,152.7787888,6.881591053,19.974628
E4T6N3,Random,Claytonia,0,1008.809998,11.75,14,70,18,21.71,3.89,0.584298584,0.382855301,16.6,25.9,67.8,169.5,4.03,15.59
E4T6N3,Random,Erythronium,0,1008.809998,11.75,14,70,18,21.71,3.89,0.584298584,0.382855301,16.6,25.9,67.8,169.5,4.03,15.59
E4T6N3,Random,Dicentra,0,1008.809998,11.75,14,70,18,21.71,3.89,0.584298584,0.382855301,16.6,25.9,67.8,169.5,4.03,15.59
E4T6N3,Random,Trillium,0,1008.809998,11.75,14,70,18,21.71,3.89,0.584298584,0.382855301,16.6,25.9,67.8,169.5,4.03,15.59
E4T6N3,Random,Veratrum,0,1008.809998,11.75,14,70,18,21.71,3.89,0.584298584,0.382855301,16.6,25.9,67.8,169.5,4.03,15.59
E4T6N4,Random,Claytonia,0,1032.719971,28.25,11,100,8,26.42,4.2,0.623893805,0.566969577,70.24397087,23.70043129,143.1190269,171.4644647,7.439467824,26.51469703
E4T6N4,Random,Erythronium,0,1032.719971,28.25,11,100,8,26.42,4.2,0.623893805,0.566969577,70.24397087,23.70043129,143.1190269,171.4644647,7.439467824,26.51469703
E4T6N4,Random,Dicentra,0,1032.719971,28.25,11,100,8,26.42,4.2,0.623893805,0.566969577,70.24397087,23.70043129,143.1190269,171.4644647,7.439467824,26.51469703
E4T6N4,Random,Trillium,0,1032.719971,28.25,11,100,8,26.42,4.2,0.623893805,0.566969577,70.24397087,23.70043129,143.1190269,171.4644647,7.439467824,26.51469703
E4T6N4,Random,Veratrum,0,1032.719971,28.25,11,100,8,26.42,4.2,0.623893805,0.566969577,70.24397087,23.70043129,143.1190269,171.4644647,7.439467824,26.51469703
E4T6N5,Random,Claytonia,0,1022.959961,25,7.625,70,14,20.96,3.94,0.635918367,0.334294987,113.4,18.3,282.7,137.6,11.12,57.82
E4T6N5,Random,Erythronium,1680,1022.959961,25,7.625,70,14,20.96,3.94,0.635918367,0.334294987,113.4,18.3,282.7,137.6,11.12,57.82
E4T6N5,Random,Dicentra,0,1022.959961,25,7.625,70,14,20.96,3.94,0.635918367,0.334294987,113.4,18.3,282.7,137.6,11.12,57.82
E4T6N5,Random,Trillium,0,1022.959961,25,7.625,70,14,20.96,3.94,0.635918367,0.334294987,113.4,18.3,282.7,137.6,11.12,57.82
E4T6N5,Random,Veratrum,0,1022.959961,25,7.625,70,14,20.96,3.94,0.635918367,0.334294987,113.4,18.3,282.7,137.6,11.12,57.82
E4T7N1,Random,Claytonia,0,963.8999634,21.25,11.375,90,22,43.7,4.3,0.713142857,0.799692426,8.9,12.3,128.3,35.5,0.32,24.77
E4T7N1,Random,Erythronium,0,963.8999634,21.25,11.375,90,22,43.7,4.3,0.713142857,0.799692426,8.9,12.3,128.3,35.5,0.32,24.77
E4T7N1,Random,Dicentra,0,963.8999634,21.25,11.375,90,22,43.7,4.3,0.713142857,0.799692426,8.9,12.3,128.3,35.5,0.32,24.77
E4T7N1,Random,Trillium,0,963.8999634,21.25,11.375,90,22,43.7,4.3,0.713142857,0.799692426,8.9,12.3,128.3,35.5,0.32,24.77
E4T7N1,Random,Veratrum,0,963.8999634,21.25,11.375,90,22,43.7,4.3,0.713142857,0.799692426,8.9,12.3,128.3,35.5,0.32,24.77
E4T7N2,Random,Claytonia,0,1048.219971,29.75,12.5,95,3,16.25,4.03,0.46547619,0.45026178,79.6,23.2,172.5,117.4,7.96,36.8
E4T7N2,Random,Erythronium,15,1048.219971,29.75,12.5,95,3,16.25,4.03,0.46547619,0.45026178,79.6,23.2,172.5,117.4,7.96,36.8
E4T7N2,Random,Dicentra,0,1048.219971,29.75,12.5,95,3,16.25,4.03,0.46547619,0.45026178,79.6,23.2,172.5,117.4,7.96,36.8
E4T7N2,Random,Trillium,0,1048.219971,29.75,12.5,95,3,16.25,4.03,0.46547619,0.45026178,79.6,23.2,172.5,117.4,7.96,36.8
E4T7N2,Random,Veratrum,0,1048.219971,29.75,12.5,95,3,16.25,4.03,0.46547619,0.45026178,79.6,23.2,172.5,117.4,7.96,36.8
E4T7N3,Random,Claytonia,0,997.4499512,19.5,25.875,99,25,21.03,4.39,0.621768707,0.921406412,26.85176902,26.87358317,104.0338199,122.1383327,3.676675412,15.34981478
E4T7N3,Random,Erythronium,0,997.4499512,19.5,25.875,99,25,21.03,4.39,0.621768707,0.921406412,26.85176902,26.87358317,104.0338199,122.1383327,3.676675412,15.34981478
E4T7N3,Random,Dicentra,0,997.4499512,19.5,25.875,99,25,21.03,4.39,0.621768707,0.921406412,26.85176902,26.87358317,104.0338199,122.1383327,3.676675412,15.34981478
E4T7N3,Random,Trillium,0,997.4499512,19.5,25.875,99,25,21.03,4.39,0.621768707,0.921406412,26.85176902,26.87358317,104.0338199,122.1383327,3.676675412,15.34981478
E4T7N3,Random,Veratrum,0,997.4499512,19.5,25.875,99,25,21.03,4.39,0.621768707,0.921406412,26.85176902,26.87358317,104.0338199,122.1383327,3.676675412,15.34981478
E4T7N4,Random,Claytonia,0,1006.48999,10.75,18.125,90,37,19.12,4.01,0.55049505,0.407643312,5.9,24,128.9,124,1.5,15.31
E4T7N4,Random,Erythronium,0,1006.48999,10.75,18.125,90,37,19.12,4.01,0.55049505,0.407643312,5.9,24,128.9,124,1.5,15.31
E4T7N4,Random,Dicentra,0,1006.48999,10.75,18.125,90,37,19.12,4.01,0.55049505,0.407643312,5.9,24,128.9,124,1.5,15.31
E4T7N4,Random,Trillium,0,1006.48999,10.75,18.125,90,37,19.12,4.01,0.55049505,0.407643312,5.9,24,128.9,124,1.5,15.31
E4T7N4,Random,Veratrum,0,1006.48999,10.75,18.125,90,37,19.12,4.01,0.55049505,0.407643312,5.9,24,128.9,124,1.5,15.31
E4T7N5,Random,Claytonia,0,1015.869995,10.75,16.75,60,39,19.75,4.37,0.550766284,0.140615921,20.78561263,32.4667665,126.0871686,194.6139126,5.247957399,19.49366772
E4T7N5,Random,Erythronium,0,1015.869995,10.75,16.75,60,39,19.75,4.37,0.550766284,0.140615921,20.78561263,32.4667665,126.0871686,194.6139126,5.247957399,19.49366772
E4T7N5,Random,Dicentra,0,1015.869995,10.75,16.75,60,39,19.75,4.37,0.550766284,0.140615921,20.78561263,32.4667665,126.0871686,194.6139126,5.247957399,19.49366772
E4T7N5,Random,Trillium,0,1015.869995,10.75,16.75,60,39,19.75,4.37,0.550766284,0.140615921,20.78561263,32.4667665,126.0871686,194.6139126,5.247957399,19.49366772
E4T7N5,Random,Veratrum,0,1015.869995,10.75,16.75,60,39,19.75,4.37,0.550766284,0.140615921,20.78561263,32.4667665,126.0871686,194.6139126,5.247957399,19.49366772
E4T8N1,Random,Claytonia,0,1007.059998,43.25,10.75,100,8,25.76,3.88,0.491202346,0.48267009,100.5,13.1,117.6,378,17.07,49.17
E4T8N1,Random,Erythronium,46,1007.059998,43.25,10.75,100,8,25.76,3.88,0.491202346,0.48267009,100.5,13.1,117.6,378,17.07,49.17
E4T8N1,Random,Dicentra,0,1007.059998,43.25,10.75,100,8,25.76,3.88,0.491202346,0.48267009,100.5,13.1,117.6,378,17.07,49.17
E4T8N1,Random,Trillium,0,1007.059998,43.25,10.75,100,8,25.76,3.88,0.491202346,0.48267009,100.5,13.1,117.6,378,17.07,49.17
E4T8N1,Random,Veratrum,0,1007.059998,43.25,10.75,100,8,25.76,3.88,0.491202346,0.48267009,100.5,13.1,117.6,378,17.07,49.17
E4T8N2,Random,Claytonia,0,963,28,7.5,50,34,54.73,4.01,0.471813725,0.146044625,79.2,23.4,241.8,197,15.06,16.97
E4T8N2,Random,Erythronium,189,963,28,7.5,50,34,54.73,4.01,0.471813725,0.146044625,79.2,23.4,241.8,197,15.06,16.97
E4T8N2,Random,Dicentra,0,963,28,7.5,50,34,54.73,4.01,0.471813725,0.146044625,79.2,23.4,241.8,197,15.06,16.97
E4T8N2,Random,Trillium,4,963,28,7.5,50,34,54.73,4.01,0.471813725,0.146044625,79.2,23.4,241.8,197,15.06,16.97
E4T8N2,Random,Veratrum,0,963,28,7.5,50,34,54.73,4.01,0.471813725,0.146044625,79.2,23.4,241.8,197,15.06,16.97
E4T8N3,Random,Claytonia,0,1012.219971,21,8.625,100,5,18.72,3.96,0.691042048,0.900378993,54.2149374,34.94929085,166.0052428,166.932518,6.718492892,18.69112236
E4T8N3,Random,Erythronium,0,1012.219971,21,8.625,100,5,18.72,3.96,0.691042048,0.900378993,54.2149374,34.94929085,166.0052428,166.932518,6.718492892,18.69112236
E4T8N3,Random,Dicentra,0,1012.219971,21,8.625,100,5,18.72,3.96,0.691042048,0.900378993,54.2149374,34.94929085,166.0052428,166.932518,6.718492892,18.69112236
E4T8N3,Random,Trillium,0,1012.219971,21,8.625,100,5,18.72,3.96,0.691042048,0.900378993,54.2149374,34.94929085,166.0052428,166.932518,6.718492892,18.69112236
E4T8N3,Random,Veratrum,0,1012.219971,21,8.625,100,5,18.72,3.96,0.691042048,0.900378993,54.2149374,34.94929085,166.0052428,166.932518,6.718492892,18.69112236
E4T8N4,Random,Claytonia,0,1008.630005,23.5,8,100,15,15.28,4.51,0.691605839,0.860976919,46.96291515,31.21136948,134.3011588,155.0466581,5.655154477,15.48062546
E4T8N4,Random,Erythronium,0,1008.630005,23.5,8,100,15,15.28,4.51,0.691605839,0.860976919,46.96291515,31.21136948,134.3011588,155.0466581,5.655154477,15.48062546
E4T8N4,Random,Dicentra,0,1008.630005,23.5,8,100,15,15.28,4.51,0.691605839,0.860976919,46.96291515,31.21136948,134.3011588,155.0466581,5.655154477,15.48062546
E4T8N4,Random,Trillium,0,1008.630005,23.5,8,100,15,15.28,4.51,0.691605839,0.860976919,46.96291515,31.21136948,134.3011588,155.0466581,5.655154477,15.48062546
E4T8N4,Random,Veratrum,0,1008.630005,23.5,8,100,15,15.28,4.51,0.691605839,0.860976919,46.96291515,31.21136948,134.3011588,155.0466581,5.655154477,15.48062546
